x,y,accumulated_temperature,continentality,dams,moisture_deficit,soil_moisture_regime,soil_nutrient_regime,elevation,species,yc,cyc,limitingfact,ecosuit,nvc1,nvc2,nvc3,latitude,longitude
374924.0,131528.0,1677,10,12,151,3.0,3.0,173,SC,0.0,12.0,SMR,0.0,W4,W7,W1,51.0825176162683,-2.35936519300884
374924.0,131528.0,1677,10,12,151,3.0,3.0,173,SLI,7.0,9.0,SMR,0.7,W4,W7,W1,51.0825176162683,-2.35936519300884
374924.0,131528.0,1677,10,12,151,3.0,3.0,173,CAR,10.0,10.0,SNR,0.86,W4,W7,W1,51.0825176162683,-2.35936519300884
374924.0,131528.0,1677,10,12,151,3.0,3.0,173,AH,8.0,12.0,SNR,0.65,W4,W7,W1,51.0825176162683,-2.35936519300884
374924.0,131528.0,1677,10,12,151,3.0,3.0,173,ASP,12.0,12.0,DAMS,0.99,W4,W7,W1,51.0825176162683,-2.35936519300884
374924.0,131528.0,1677,10,12,151,3.0,3.0,173,PBI,6.0,6.0,CT,0.7,W4,W7,W1,51.0825176162683,-2.35936519300884
374924.0,131528.0,1677,10,12,151,3.0,3.0,173,SBI,6.0,9.0,SMR,0.59,W4,W7,W1,51.0825176162683,-2.35936519300884
374924.0,131528.0,1677,10,12,151,3.0,3.0,173,WCH,8.0,12.0,SMR,0.7,W4,W7,W1,51.0825176162683,-2.35936519300884
374924.0,131528.0,1677,10,12,151,3.0,3.0,173,WEM,7.0,8.0,SNR,0.67,W4,W7,W1,51.0825176162683,-2.35936519300884
374924.0,131528.0,1677,10,12,151,3.0,3.0,173,HBM,7.0,9.0,SMR,0.75,W4,W7,W1,51.0825176162683,-2.35936519300884
374924.0,131528.0,1677,10,12,151,3.0,3.0,173,SP,9.0,14.0,SMR,0.63,W4,W7,W1,51.0825176162683,-2.35936519300884
374924.0,131528.0,1677,10,12,151,3.0,3.0,173,BPO,10.0,16.0,SNR,0.6,W4,W7,W1,51.0825176162683,-2.35936519300884
374924.0,131528.0,1677,10,12,151,3.0,3.0,173,ROW,2.0,4.0,SMR,0.6,W4,W7,W1,51.0825176162683,-2.35936519300884
513460.0,423025.0,1698,8,13,205,3.0,6.0,4,POK,0.0,7.0,SNR,0.03,-,-,-,53.6913573997551,-0.283231263856128
513460.0,423025.0,1698,8,13,205,3.0,6.0,4,ROK,0.0,7.0,SNR,0.0,-,-,-,53.6913573997551,-0.283231263856128
513460.0,423025.0,1698,8,13,205,3.0,6.0,4,SOK,0.0,7.0,SNR,0.0,-,-,-,53.6913573997551,-0.283231263856128
513460.0,423025.0,1698,8,13,205,3.0,6.0,4,SC,0.0,12.0,SMR,0.0,-,-,-,53.6913573997551,-0.283231263856128
513460.0,423025.0,1698,8,13,205,3.0,6.0,4,SLI,7.0,9.0,SNR,0.66,-,-,-,53.6913573997551,-0.283231263856128
513460.0,423025.0,1698,8,13,205,3.0,6.0,4,CAR,4.0,10.0,SNR,0.36,-,-,-,53.6913573997551,-0.283231263856128
513460.0,423025.0,1698,8,13,205,3.0,6.0,4,AH,5.0,5.0,MD,0.44,-,-,-,53.6913573997551,-0.283231263856128
513460.0,423025.0,1698,8,13,205,3.0,6.0,4,ASP,1.0,11.0,SNR,0.04,-,-,-,53.6913573997551,-0.283231263856128
513460.0,423025.0,1698,8,13,205,3.0,6.0,4,PBI,0.0,4.0,SNR,0.0,-,-,-,53.6913573997551,-0.283231263856128
513460.0,423025.0,1698,8,13,205,3.0,6.0,4,SBI,0.0,8.0,SNR,0.0,-,-,-,53.6913573997551,-0.283231263856128
513460.0,423025.0,1698,8,13,205,3.0,6.0,4,WCH,8.0,11.0,SMR,0.7,-,-,-,53.6913573997551,-0.283231263856128
513460.0,423025.0,1698,8,13,205,3.0,6.0,4,WEM,0.0,7.0,SNR,0.01,-,-,-,53.6913573997551,-0.283231263856128
513460.0,423025.0,1698,8,13,205,3.0,6.0,4,HBM,7.0,9.0,SNR,0.7,-,-,-,53.6913573997551,-0.283231263856128
513460.0,423025.0,1698,8,13,205,3.0,6.0,4,SP,3.0,13.0,SNR,0.24,-,-,-,53.6913573997551,-0.283231263856128
513460.0,423025.0,1698,8,13,205,3.0,6.0,4,BPO,3.0,15.0,SNR,0.2,-,-,-,53.6913573997551,-0.283231263856128
513460.0,423025.0,1698,8,13,205,3.0,6.0,4,ROW,2.0,4.0,SNR,0.38,-,-,-,53.6913573997551,-0.283231263856128
157391.0,843109.0,883,3,23,19,3.0,1.0,358,POK,0.0,0.0,DAMS,0.0,W4,W17,W19,57.4133950857841,-6.04152687514681
157391.0,843109.0,883,3,23,19,3.0,1.0,358,ROK,0.0,0.0,DAMS,0.0,W4,W17,W19,57.4133950857841,-6.04152687514681
157391.0,843109.0,883,3,23,19,3.0,1.0,358,SOK,0.0,0.0,DAMS,0.0,W4,W17,W19,57.4133950857841,-6.04152687514681
157391.0,843109.0,883,3,23,19,3.0,1.0,358,SC,0.0,0.0,DAMS,0.0,W4,W17,W19,57.4133950857841,-6.04152687514681
157391.0,843109.0,883,3,23,19,3.0,1.0,358,SLI,0.0,0.0,DAMS,0.0,W4,W17,W19,57.4133950857841,-6.04152687514681
157391.0,843109.0,883,3,23,19,3.0,1.0,358,CAR,0.0,0.0,DAMS,0.0,W4,W17,W19,57.4133950857841,-6.04152687514681
157391.0,843109.0,883,3,23,19,3.0,1.0,358,AH,0.0,0.0,DAMS,0.0,W4,W17,W19,57.4133950857841,-6.04152687514681
157391.0,843109.0,883,3,23,19,3.0,1.0,358,ASP,0.0,0.0,DAMS,0.0,W4,W17,W19,57.4133950857841,-6.04152687514681
157391.0,843109.0,883,3,23,19,3.0,1.0,358,PBI,2.0,2.0,DAMS,0.24,W4,W17,W19,57.4133950857841,-6.04152687514681
157391.0,843109.0,883,3,23,19,3.0,1.0,358,SBI,0.0,0.0,DAMS,0.0,W4,W17,W19,57.4133950857841,-6.04152687514681
157391.0,843109.0,883,3,23,19,3.0,1.0,358,WCH,0.0,0.0,DAMS,0.0,W4,W17,W19,57.4133950857841,-6.04152687514681
157391.0,843109.0,883,3,23,19,3.0,1.0,358,WEM,0.0,0.0,DAMS,0.0,W4,W17,W19,57.4133950857841,-6.04152687514681
157391.0,843109.0,883,3,23,19,3.0,1.0,358,HBM,0.0,0.0,DAMS,0.0,W4,W17,W19,57.4133950857841,-6.04152687514681
157391.0,843109.0,883,3,23,19,3.0,1.0,358,SP,1.0,1.0,DAMS,0.11,W4,W17,W19,57.4133950857841,-6.04152687514681
157391.0,843109.0,883,3,23,19,3.0,1.0,358,BPO,0.0,0.0,DAMS,0.0,W4,W17,W19,57.4133950857841,-6.04152687514681
157391.0,843109.0,883,3,23,19,3.0,1.0,358,ROW,1.0,1.0,DAMS,0.35,W4,W17,W19,57.4133950857841,-6.04152687514681
584830.0,308111.0,1713,10,13,212,4.0,5.0,57,POK,7.0,7.0,MD,0.87,W6,W7,W8,52.639255476078,0.730164566910235
584830.0,308111.0,1713,10,13,212,4.0,5.0,57,ROK,6.0,7.0,SNR,0.76,W6,W7,W8,52.639255476078,0.730164566910235
584830.0,308111.0,1713,10,13,212,4.0,5.0,57,SOK,5.0,6.0,SNR,0.64,W6,W7,W8,52.639255476078,0.730164566910235
584830.0,308111.0,1713,10,13,212,4.0,5.0,57,SC,7.0,11.0,SNR,0.55,W6,W7,W8,52.639255476078,0.730164566910235
584830.0,308111.0,1713,10,13,212,4.0,5.0,57,SLI,9.0,9.0,DAMS,0.87,W6,W7,W8,52.639255476078,0.730164566910235
584830.0,308111.0,1713,10,13,212,4.0,5.0,57,CAR,10.0,10.0,DAMS,0.81,W6,W7,W8,52.639255476078,0.730164566910235
584830.0,308111.0,1713,10,13,212,4.0,5.0,57,AH,4.0,4.0,MD,0.33,W6,W7,W8,52.639255476078,0.730164566910235
584830.0,308111.0,1713,10,13,212,4.0,5.0,57,ASP,11.0,11.0,MD,0.9,W6,W7,W8,52.639255476078,0.730164566910235
584830.0,308111.0,1713,10,13,212,4.0,5.0,57,PBI,4.0,4.0,SNR,0.45,W6,W7,W8,52.639255476078,0.730164566910235
584830.0,308111.0,1713,10,13,212,4.0,5.0,57,SBI,5.0,8.0,SNR,0.54,W6,W7,W8,52.639255476078,0.730164566910235
584830.0,308111.0,1713,10,13,212,4.0,5.0,57,WCH,11.0,11.0,MD,0.92,W6,W7,W8,52.639255476078,0.730164566910235
584830.0,308111.0,1713,10,13,212,4.0,5.0,57,WEM,7.0,7.0,MD,0.68,W6,W7,W8,52.639255476078,0.730164566910235
584830.0,308111.0,1713,10,13,212,4.0,5.0,57,HBM,9.0,9.0,DAMS,0.92,W6,W7,W8,52.639255476078,0.730164566910235
584830.0,308111.0,1713,10,13,212,4.0,5.0,57,SP,12.0,12.0,MD,0.88,W6,W7,W8,52.639255476078,0.730164566910235
584830.0,308111.0,1713,10,13,212,4.0,5.0,57,BPO,15.0,15.0,DAMS,0.94,W6,W7,W8,52.639255476078,0.730164566910235
584830.0,308111.0,1713,10,13,212,4.0,5.0,57,ROW,3.0,4.0,SNR,0.87,W6,W7,W8,52.639255476078,0.730164566910235
347479.0,310678.0,1699,9,11,159,7.0,2.0,80,POK,2.0,8.0,SMR,0.3,W16,W15,W17,52.6912267566904,-2.77849408587257
347479.0,310678.0,1699,9,11,159,7.0,2.0,80,ROK,4.0,7.0,SMR,0.46,W16,W15,W17,52.6912267566904,-2.77849408587257
347479.0,310678.0,1699,9,11,159,7.0,2.0,80,SOK,6.0,8.0,SMR,0.69,W16,W15,W17,52.6912267566904,-2.77849408587257
347479.0,310678.0,1699,9,11,159,7.0,2.0,80,SC,8.0,12.0,SMR,0.65,W16,W15,W17,52.6912267566904,-2.77849408587257
347479.0,310678.0,1699,9,11,159,7.0,2.0,80,SLI,0.0,10.0,SMR,0.0,W16,W15,W17,52.6912267566904,-2.77849408587257
347479.0,310678.0,1699,9,11,159,7.0,2.0,80,CAR,0.0,11.0,SMR,0.0,W16,W15,W17,52.6912267566904,-2.77849408587257
347479.0,310678.0,1699,9,11,159,7.0,2.0,80,AH,0.0,11.0,SMR,0.0,W16,W15,W17,52.6912267566904,-2.77849408587257
347479.0,310678.0,1699,9,11,159,7.0,2.0,80,ASP,2.0,12.0,SMR,0.2,W16,W15,W17,52.6912267566904,-2.77849408587257
347479.0,310678.0,1699,9,11,159,7.0,2.0,80,PBI,1.0,6.0,SMR,0.13,W16,W15,W17,52.6912267566904,-2.77849408587257
347479.0,310678.0,1699,9,11,159,7.0,2.0,80,SBI,8.0,10.0,SMR,0.76,W16,W15,W17,52.6912267566904,-2.77849408587257
347479.0,310678.0,1699,9,11,159,7.0,2.0,80,WCH,0.0,12.0,SMR,0.0,W16,W15,W17,52.6912267566904,-2.77849408587257
347479.0,310678.0,1699,9,11,159,7.0,2.0,80,WEM,0.0,8.0,SMR,0.0,W16,W15,W17,52.6912267566904,-2.77849408587257
347479.0,310678.0,1699,9,11,159,7.0,2.0,80,HBM,5.0,10.0,SMR,0.56,W16,W15,W17,52.6912267566904,-2.77849408587257
347479.0,310678.0,1699,9,11,159,7.0,2.0,80,SP,12.0,14.0,SNR,0.82,W16,W15,W17,52.6912267566904,-2.77849408587257
347479.0,310678.0,1699,9,11,159,7.0,2.0,80,BPO,0.0,16.0,SMR,0.0,W16,W15,W17,52.6912267566904,-2.77849408587257
347479.0,310678.0,1699,9,11,159,7.0,2.0,80,ROW,2.0,4.0,SMR,0.6,W16,W15,W17,52.6912267566904,-2.77849408587257
378913.0,83090.0,1956,9,11,184,7.0,6.0,60,POK,0.0,8.0,SNR,0.03,W12,W13,-,50.6471088218835,-2.29961139694153
378913.0,83090.0,1956,9,11,184,7.0,6.0,60,ROK,0.0,7.0,SNR,0.0,W12,W13,-,50.6471088218835,-2.29961139694153
378913.0,83090.0,1956,9,11,184,7.0,6.0,60,SOK,0.0,8.0,SNR,0.0,W12,W13,-,50.6471088218835,-2.29961139694153
378913.0,83090.0,1956,9,11,184,7.0,6.0,60,SC,0.0,12.0,SNR,0.0,W12,W13,-,50.6471088218835,-2.29961139694153
378913.0,83090.0,1956,9,11,184,7.0,6.0,60,SLI,0.0,10.0,SMR,0.0,W12,W13,-,50.6471088218835,-2.29961139694153
378913.0,83090.0,1956,9,11,184,7.0,6.0,60,CAR,0.0,11.0,SMR,0.0,W12,W13,-,50.6471088218835,-2.29961139694153
378913.0,83090.0,1956,9,11,184,7.0,6.0,60,AH,0.0,9.0,SMR,0.0,W12,W13,-,50.6471088218835,-2.29961139694153
378913.0,83090.0,1956,9,11,184,7.0,6.0,60,ASP,1.0,12.0,SNR,0.04,W12,W13,-,50.6471088218835,-2.29961139694153
378913.0,83090.0,1956,9,11,184,7.0,6.0,60,PBI,0.0,5.0,SNR,0.0,W12,W13,-,50.6471088218835,-2.29961139694153
378913.0,83090.0,1956,9,11,184,7.0,6.0,60,SBI,0.0,10.0,SNR,0.0,W12,W13,-,50.6471088218835,-2.29961139694153
378913.0,83090.0,1956,9,11,184,7.0,6.0,60,WCH,0.0,12.0,SMR,0.0,W12,W13,-,50.6471088218835,-2.29961139694153
378913.0,83090.0,1956,9,11,184,7.0,6.0,60,WEM,0.0,8.0,SMR,0.0,W12,W13,-,50.6471088218835,-2.29961139694153
378913.0,83090.0,1956,9,11,184,7.0,6.0,60,HBM,6.0,10.0,SMR,0.56,W12,W13,-,50.6471088218835,-2.29961139694153
378913.0,83090.0,1956,9,11,184,7.0,6.0,60,SP,3.0,14.0,SNR,0.24,W12,W13,-,50.6471088218835,-2.29961139694153
378913.0,83090.0,1956,9,11,184,7.0,6.0,60,BPO,0.0,16.0,SMR,0.0,W12,W13,-,50.6471088218835,-2.29961139694153
378913.0,83090.0,1956,9,11,184,7.0,6.0,60,ROW,2.0,4.0,SNR,0.38,W12,W13,-,50.6471088218835,-2.29961139694153
213912.0,85700.0,1512,7,20,94,2.0,0.5,280,POK,0.0,0.0,DAMS,0.0,W4,-,-,50.6412028546147,-4.63319499014498
213912.0,85700.0,1512,7,20,94,2.0,0.5,280,ROK,0.0,1.0,SMR,0.0,W4,-,-,50.6412028546147,-4.63319499014498
213912.0,85700.0,1512,7,20,94,2.0,0.5,280,SOK,0.0,0.0,DAMS,0.0,W4,-,-,50.6412028546147,-4.63319499014498
213912.0,85700.0,1512,7,20,94,2.0,0.5,280,SC,0.0,0.0,DAMS,0.0,W4,-,-,50.6412028546147,-4.63319499014498
213912.0,85700.0,1512,7,20,94,2.0,0.5,280,SLI,0.0,1.0,SNR,0.05,W4,-,-,50.6412028546147,-4.63319499014498
213912.0,85700.0,1512,7,20,94,2.0,0.5,280,CAR,2.0,3.0,SNR,0.15,W4,-,-,50.6412028546147,-4.63319499014498
213912.0,85700.0,1512,7,20,94,2.0,0.5,280,AH,0.0,0.0,DAMS,0.0,W4,-,-,50.6412028546147,-4.63319499014498
213912.0,85700.0,1512,7,20,94,2.0,0.5,280,ASP,0.0,2.0,SNR,0.0,W4,-,-,50.6412028546147,-4.63319499014498
213912.0,85700.0,1512,7,20,94,2.0,0.5,280,PBI,3.0,3.0,DAMS,0.4,W4,-,-,50.6412028546147,-4.63319499014498
213912.0,85700.0,1512,7,20,94,2.0,0.5,280,SBI,0.0,1.0,SMR,0.0,W4,-,-,50.6412028546147,-4.63319499014498
213912.0,85700.0,1512,7,20,94,2.0,0.5,280,WCH,0.0,0.0,DAMS,0.0,W4,-,-,50.6412028546147,-4.63319499014498
213912.0,85700.0,1512,7,20,94,2.0,0.5,280,WEM,0.0,2.0,SMR,0.0,W4,-,-,50.6412028546147,-4.63319499014498
213912.0,85700.0,1512,7,20,94,2.0,0.5,280,HBM,0.0,0.0,DAMS,0.0,W4,-,-,50.6412028546147,-4.63319499014498
213912.0,85700.0,1512,7,20,94,2.0,0.5,280,SP,4.0,6.0,SMR,0.3,W4,-,-,50.6412028546147,-4.63319499014498
213912.0,85700.0,1512,7,20,94,2.0,0.5,280,BPO,0.0,3.0,SNR,0.0,W4,-,-,50.6412028546147,-4.63319499014498
213912.0,85700.0,1512,7,20,94,2.0,0.5,280,ROW,0.0,3.0,SMR,0.1,W4,-,-,50.6412028546147,-4.63319499014498
294971.0,842890.0,1036,5,14,83,6.0,1.0,214,POK,0.0,3.0,SNR,0.03,W18,W17,W19,57.4640855913633,-3.75249897694439
294971.0,842890.0,1036,5,14,83,6.0,1.0,214,ROK,1.0,4.0,SNR,0.18,W18,W17,W19,57.4640855913633,-3.75249897694439
294971.0,842890.0,1036,5,14,83,6.0,1.0,214,SOK,2.0,5.0,SNR,0.29,W18,W17,W19,57.4640855913633,-3.75249897694439
294971.0,842890.0,1036,5,14,83,6.0,1.0,214,SC,0.0,4.0,SNR,0.0,W18,W17,W19,57.4640855913633,-3.75249897694439
294971.0,842890.0,1036,5,14,83,6.0,1.0,214,SLI,1.0,4.0,SNR,0.15,W18,W17,W19,57.4640855913633,-3.75249897694439
294971.0,842890.0,1036,5,14,83,6.0,1.0,214,CAR,0.0,6.0,SMR,0.0,W18,W17,W19,57.4640855913633,-3.75249897694439
294971.0,842890.0,1036,5,14,83,6.0,1.0,214,AH,0.0,7.0,SNR,0.0,W18,W17,W19,57.4640855913633,-3.75249897694439
294971.0,842890.0,1036,5,14,83,6.0,1.0,214,ASP,0.0,10.0,SNR,0.03,W18,W17,W19,57.4640855913633,-3.75249897694439
294971.0,842890.0,1036,5,14,83,6.0,1.0,214,PBI,3.0,6.0,SMR,0.45,W18,W17,W19,57.4640855913633,-3.75249897694439
294971.0,842890.0,1036,5,14,83,6.0,1.0,214,SBI,6.0,7.0,SNR,0.59,W18,W17,W19,57.4640855913633,-3.75249897694439
294971.0,842890.0,1036,5,14,83,6.0,1.0,214,WCH,0.0,6.0,SNR,0.0,W18,W17,W19,57.4640855913633,-3.75249897694439
294971.0,842890.0,1036,5,14,83,6.0,1.0,214,WEM,0.0,4.0,SNR,0.0,W18,W17,W19,57.4640855913633,-3.75249897694439
294971.0,842890.0,1036,5,14,83,6.0,1.0,214,HBM,1.0,2.0,SNR,0.2,W18,W17,W19,57.4640855913633,-3.75249897694439
294971.0,842890.0,1036,5,14,83,6.0,1.0,214,SP,7.0,11.0,SNR,0.52,W18,W17,W19,57.4640855913633,-3.75249897694439
294971.0,842890.0,1036,5,14,83,6.0,1.0,214,BPO,0.0,10.0,SNR,0.0,W18,W17,W19,57.4640855913633,-3.75249897694439
294971.0,842890.0,1036,5,14,83,6.0,1.0,214,ROW,2.0,4.0,SNR,0.53,W18,W17,W19,57.4640855913633,-3.75249897694439
425069.0,113901.0,1891,9,10,187,3.0,3.0,74,POK,8.0,8.0,SMR,0.97,W4,W7,W1,50.9240249658432,-1.64470064668758
425069.0,113901.0,1891,9,10,187,3.0,3.0,74,ROK,5.0,8.0,SMR,0.61,W4,W7,W1,50.9240249658432,-1.64470064668758
425069.0,113901.0,1891,9,10,187,3.0,3.0,74,SOK,4.0,8.0,SMR,0.47,W4,W7,W1,50.9240249658432,-1.64470064668758
425069.0,113901.0,1891,9,10,187,3.0,3.0,74,SC,0.0,12.0,SMR,0.0,W4,W7,W1,50.9240249658432,-1.64470064668758
425069.0,113901.0,1891,9,10,187,3.0,3.0,74,SLI,7.0,10.0,SMR,0.7,W4,W7,W1,50.9240249658432,-1.64470064668758
425069.0,113901.0,1891,9,10,187,3.0,3.0,74,CAR,10.0,12.0,SNR,0.86,W4,W7,W1,50.9240249658432,-1.64470064668758
425069.0,113901.0,1891,9,10,187,3.0,3.0,74,AH,8.0,8.0,SNR,0.65,W4,W7,W1,50.9240249658432,-1.64470064668758
425069.0,113901.0,1891,9,10,187,3.0,3.0,74,ASP,12.0,12.0,SMR,1.0,W4,W7,W1,50.9240249658432,-1.64470064668758
425069.0,113901.0,1891,9,10,187,3.0,3.0,74,PBI,5.0,5.0,MD,0.65,W4,W7,W1,50.9240249658432,-1.64470064668758
425069.0,113901.0,1891,9,10,187,3.0,3.0,74,SBI,6.0,10.0,SMR,0.59,W4,W7,W1,50.9240249658432,-1.64470064668758
425069.0,113901.0,1891,9,10,187,3.0,3.0,74,WCH,8.0,12.0,SMR,0.7,W4,W7,W1,50.9240249658432,-1.64470064668758
425069.0,113901.0,1891,9,10,187,3.0,3.0,74,WEM,7.0,9.0,SNR,0.67,W4,W7,W1,50.9240249658432,-1.64470064668758
425069.0,113901.0,1891,9,10,187,3.0,3.0,74,HBM,8.0,10.0,SMR,0.75,W4,W7,W1,50.9240249658432,-1.64470064668758
425069.0,113901.0,1891,9,10,187,3.0,3.0,74,SP,9.0,14.0,SMR,0.63,W4,W7,W1,50.9240249658432,-1.64470064668758
425069.0,113901.0,1891,9,10,187,3.0,3.0,74,BPO,10.0,16.0,SNR,0.6,W4,W7,W1,50.9240249658432,-1.64470064668758
425069.0,113901.0,1891,9,10,187,3.0,3.0,74,ROW,2.0,4.0,SMR,0.6,W4,W7,W1,50.9240249658432,-1.64470064668758
420408.0,259882.0,1701,10,12,171,4.0,5.0,100,POK,8.0,8.0,DAMS,0.97,W6,W7,W8,52.2367554602739,-1.70257495040445
420408.0,259882.0,1701,10,12,171,4.0,5.0,100,ROK,6.0,7.0,SNR,0.76,W6,W7,W8,52.2367554602739,-1.70257495040445
420408.0,259882.0,1701,10,12,171,4.0,5.0,100,SOK,5.0,8.0,SNR,0.64,W6,W7,W8,52.2367554602739,-1.70257495040445
420408.0,259882.0,1701,10,12,171,4.0,5.0,100,SC,7.0,12.0,SNR,0.55,W6,W7,W8,52.2367554602739,-1.70257495040445
420408.0,259882.0,1701,10,12,171,4.0,5.0,100,SLI,9.0,9.0,DAMS,0.94,W6,W7,W8,52.2367554602739,-1.70257495040445
420408.0,259882.0,1701,10,12,171,4.0,5.0,100,CAR,10.0,10.0,SNR,0.87,W6,W7,W8,52.2367554602739,-1.70257495040445
420408.0,259882.0,1701,10,12,171,4.0,5.0,100,AH,10.0,10.0,MD,0.86,W6,W7,W8,52.2367554602739,-1.70257495040445
420408.0,259882.0,1701,10,12,171,4.0,5.0,100,ASP,12.0,12.0,SNR,0.96,W6,W7,W8,52.2367554602739,-1.70257495040445
420408.0,259882.0,1701,10,12,171,4.0,5.0,100,PBI,4.0,6.0,SNR,0.45,W6,W7,W8,52.2367554602739,-1.70257495040445
420408.0,259882.0,1701,10,12,171,4.0,5.0,100,SBI,5.0,9.0,SNR,0.54,W6,W7,W8,52.2367554602739,-1.70257495040445
420408.0,259882.0,1701,10,12,171,4.0,5.0,100,WCH,12.0,12.0,AT5,1.0,W6,W7,W8,52.2367554602739,-1.70257495040445
420408.0,259882.0,1701,10,12,171,4.0,5.0,100,WEM,8.0,8.0,DAMS,0.77,W6,W7,W8,52.2367554602739,-1.70257495040445
420408.0,259882.0,1701,10,12,171,4.0,5.0,100,HBM,9.0,9.0,AT5,0.95,W6,W7,W8,52.2367554602739,-1.70257495040445
420408.0,259882.0,1701,10,12,171,4.0,5.0,100,SP,13.0,14.0,SNR,0.91,W6,W7,W8,52.2367554602739,-1.70257495040445
420408.0,259882.0,1701,10,12,171,4.0,5.0,100,BPO,16.0,16.0,DAMS,0.99,W6,W7,W8,52.2367554602739,-1.70257495040445
420408.0,259882.0,1701,10,12,171,4.0,5.0,100,ROW,3.0,4.0,SNR,0.87,W6,W7,W8,52.2367554602739,-1.70257495040445
285554.0,757230.0,670,6,17,0,6.0,1.0,551,POK,0.0,0.0,SNR,0.03,W18,W17,W19,56.6927324260651,-3.87026663176455
285554.0,757230.0,670,6,17,0,6.0,1.0,551,ROK,0.0,0.0,AT5,0.07,W18,W17,W19,56.6927324260651,-3.87026663176455
285554.0,757230.0,670,6,17,0,6.0,1.0,551,SOK,0.0,0.0,AT5,0.08,W18,W17,W19,56.6927324260651,-3.87026663176455
285554.0,757230.0,670,6,17,0,6.0,1.0,551,SC,0.0,0.0,AT5,0.0,W18,W17,W19,56.6927324260651,-3.87026663176455
285554.0,757230.0,670,6,17,0,6.0,1.0,551,SLI,0.0,0.0,MD,0.0,W18,W17,W19,56.6927324260651,-3.87026663176455
285554.0,757230.0,670,6,17,0,6.0,1.0,551,CAR,0.0,0.0,SMR,0.0,W18,W17,W19,56.6927324260651,-3.87026663176455
285554.0,757230.0,670,6,17,0,6.0,1.0,551,AH,0.0,0.0,AT5,0.0,W18,W17,W19,56.6927324260651,-3.87026663176455
285554.0,757230.0,670,6,17,0,6.0,1.0,551,ASP,0.0,2.0,SNR,0.03,W18,W17,W19,56.6927324260651,-3.87026663176455
285554.0,757230.0,670,6,17,0,6.0,1.0,551,PBI,2.0,3.0,SMR,0.45,W18,W17,W19,56.6927324260651,-3.87026663176455
285554.0,757230.0,670,6,17,0,6.0,1.0,551,SBI,1.0,1.0,MD,0.3,W18,W17,W19,56.6927324260651,-3.87026663176455
285554.0,757230.0,670,6,17,0,6.0,1.0,551,WCH,0.0,0.0,AT5,0.0,W18,W17,W19,56.6927324260651,-3.87026663176455
285554.0,757230.0,670,6,17,0,6.0,1.0,551,WEM,0.0,0.0,AT5,0.0,W18,W17,W19,56.6927324260651,-3.87026663176455
285554.0,757230.0,670,6,17,0,6.0,1.0,551,HBM,0.0,0.0,AT5,0.0,W18,W17,W19,56.6927324260651,-3.87026663176455
285554.0,757230.0,670,6,17,0,6.0,1.0,551,SP,4.0,4.0,AT5,0.49,W18,W17,W19,56.6927324260651,-3.87026663176455
285554.0,757230.0,670,6,17,0,6.0,1.0,551,BPO,0.0,2.0,SNR,0.0,W18,W17,W19,56.6927324260651,-3.87026663176455
285554.0,757230.0,670,6,17,0,6.0,1.0,551,ROW,1.0,2.0,SNR,0.53,W18,W17,W19,56.6927324260651,-3.87026663176455
244264.0,607163.0,1164,5,17,75,3.0,3.0,259,POK,3.0,3.0,DAMS,0.48,W4,W7,W3,55.3337752366731,-4.45673396423609
244264.0,607163.0,1164,5,17,75,3.0,3.0,259,ROK,3.0,3.0,DAMS,0.51,W4,W7,W3,55.3337752366731,-4.45673396423609
244264.0,607163.0,1164,5,17,75,3.0,3.0,259,SOK,3.0,3.0,SMR,0.47,W4,W7,W3,55.3337752366731,-4.45673396423609
244264.0,607163.0,1164,5,17,75,3.0,3.0,259,SC,0.0,4.0,SMR,0.0,W4,W7,W3,55.3337752366731,-4.45673396423609
244264.0,607163.0,1164,5,17,75,3.0,3.0,259,SLI,3.0,3.0,DAMS,0.51,W4,W7,W3,55.3337752366731,-4.45673396423609
244264.0,607163.0,1164,5,17,75,3.0,3.0,259,CAR,5.0,5.0,DAMS,0.5,W4,W7,W3,55.3337752366731,-4.45673396423609
244264.0,607163.0,1164,5,17,75,3.0,3.0,259,AH,3.0,3.0,DAMS,0.26,W4,W7,W3,55.3337752366731,-4.45673396423609
244264.0,607163.0,1164,5,17,75,3.0,3.0,259,ASP,7.0,7.0,DAMS,0.61,W4,W7,W3,55.3337752366731,-4.45673396423609
244264.0,607163.0,1164,5,17,75,3.0,3.0,259,PBI,5.0,5.0,DAMS,0.6,W4,W7,W3,55.3337752366731,-4.45673396423609
244264.0,607163.0,1164,5,17,75,3.0,3.0,259,SBI,4.0,4.0,DAMS,0.44,W4,W7,W3,55.3337752366731,-4.45673396423609
244264.0,607163.0,1164,5,17,75,3.0,3.0,259,WCH,2.0,2.0,DAMS,0.24,W4,W7,W3,55.3337752366731,-4.45673396423609
244264.0,607163.0,1164,5,17,75,3.0,3.0,259,WEM,3.0,3.0,DAMS,0.39,W4,W7,W3,55.3337752366731,-4.45673396423609
244264.0,607163.0,1164,5,17,75,3.0,3.0,259,HBM,1.0,1.0,MD,0.25,W4,W7,W3,55.3337752366731,-4.45673396423609
244264.0,607163.0,1164,5,17,75,3.0,3.0,259,SP,9.0,9.0,SMR,0.63,W4,W7,W3,55.3337752366731,-4.45673396423609
